T,candidate_id,final_fidelity,error,elapsed_s
20.0,smooth_varY_-0.04_T20p0,0.9633684754371643,,0.8465061187744141
20.0,smooth_varY_0.04_T20p0,0.949047327041626,,0.8539531230926514
20.0,smooth_varY_0.08_T20p0,0.933125376701355,,0.8387110233306885
20.0,smooth_varY_0.12_T20p0,0.9086993932723999,,0.8651289939880371
20.0,smooth_varY_0.16_T20p0,0.8743438720703125,,0.8231561183929443
20.0,pw_rand_0_T20p0,0.6251236200332642,,0.9245419502258301
20.0,pw_rand_1_T20p0,0.43883633613586426,,0.8347768783569336
20.0,pw_rand_2_T20p0,0.6729508638381958,,0.9567270278930664
20.0,pw_rand_3_T20p0,0.9130491018295288,,0.945436954498291
20.0,pw_rand_4_T20p0,0.5196914076805115,,0.8450288772583008
20.0,pw_rand_5_T20p0,0.8193278312683105,,0.9039139747619629
20.0,pw_rand_6_T20p0,0.9660259485244751,,0.8886449337005615
20.0,pw_rand_7_T20p0,0.7677257061004639,,0.9068551063537598
20.0,pw_rand_8_T20p0,0.8985745906829834,,0.8706622123718262
20.0,pw_rand_9_T20p0,0.6643278002738953,,0.9418208599090576
20.0,pw_rand_10_T20p0,0.6783634424209595,,0.9291989803314209
20.0,pw_rand_11_T20p0,0.41091978549957275,,0.9188039302825928
20.0,pw_rand_12_T20p0,0.8600034117698669,,0.8350813388824463
20.0,pw_rand_13_T20p0,0.8747659921646118,,0.8960802555084229
20.0,pw_rand_14_T20p0,0.5355920791625977,,0.8143706321716309
20.0,pw_rand_15_T20p0,0.8136847615242004,,0.9783408641815186
20.0,pw_rand_16_T20p0,0.764502763748169,,0.8766639232635498
20.0,pw_rand_17_T20p0,0.6921336650848389,,0.9296779632568359
20.0,pw_rand_18_T20p0,0.8017827272415161,,0.8751060962677002
20.0,pw_rand_19_T20p0,0.7675682306289673,,0.9306948184967041
20.0,pw_rand_20_T20p0,0.7024136781692505,,0.8545689582824707
20.0,pw_rand_21_T20p0,0.519824206829071,,0.9010062217712402
20.0,pw_rand_22_T20p0,0.7059894800186157,,0.8881320953369141
20.0,pw_rand_23_T20p0,0.6519970893859863,,0.8925380706787109
20.0,pw_rand_24_T20p0,0.256477415561676,,0.8764848709106445
20.0,pw_rand_25_T20p0,0.831761360168457,,0.9124510288238525
20.0,pw_rand_26_T20p0,0.41261571645736694,,0.8377101421356201
20.0,pw_rand_27_T20p0,0.6325067281723022,,0.8474581241607666
20.0,pw_rand_28_T20p0,0.6359453201293945,,0.9097909927368164
20.0,pw_rand_29_T20p0,0.8323461413383484,,0.8445661067962646
20.0,pw_rand_30_T20p0,0.7896603941917419,,0.8438689708709717
20.0,pw_rand_31_T20p0,0.979256272315979,,0.8850407600402832
20.0,pw_rand_32_T20p0,0.8907796740531921,,3.1166961193084717
20.0,pw_rand_33_T20p0,0.8771186470985413,,0.7555439472198486
20.0,pw_rand_34_T20p0,0.9796711206436157,,0.7723546028137207
20.0,pw_rand_35_T20p0,0.8997474312782288,,0.8547868728637695
20.0,pw_rand_36_T20p0,0.6479687690734863,,0.8085329532623291
20.0,pw_rand_37_T20p0,0.6189343929290771,,0.8884501457214355
20.0,pw_rand_38_T20p0,0.9332854747772217,,0.7685549259185791
20.0,pw_rand_39_T20p0,0.8143979907035828,,0.7957417964935303
20.0,pw_rand_40_T20p0,0.35785025358200073,,0.8477132320404053
20.0,pw_rand_41_T20p0,0.509739339351654,,0.8845157623291016
20.0,pw_rand_42_T20p0,0.7072510719299316,,0.8635852336883545
20.0,pw_rand_43_T20p0,0.6487614512443542,,0.892676830291748
20.0,pw_rand_44_T20p0,0.8317478895187378,,0.8280889987945557
20.0,pw_rand_45_T20p0,0.7909486293792725,,0.8603262901306152
20.0,pw_rand_46_T20p0,0.796017050743103,,0.8280410766601562
20.0,pw_rand_47_T20p0,0.9704641699790955,,0.8781721591949463
